Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1782131765087,1039,800,800,800,800,800,800,5829,4009,4399,800,800,3671,4193,800,800,4399,3218,4399,800,800,2241,800,800,800,4398,4844,800,800,800,800,800,6.45161247253418,3.3333334922790527,0,0,0,3.3333334922790527,0,100,3.3333334922790527,0,0,0,0,3.3333334922790527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4482758045196533,0,0,0,0,24564,357,13382,30,0,47504.013122558594,190845.98822021484,0,134868582400,8589930496,2271076352,0
200,1782131765087,1039,800,800,800,800,800,800,5829,4009,4399,800,800,3671,4193,800,800,4399,3218,4399,800,800,2241,800,800,800,4398,4844,800,800,800,800,800,6.45161247253418,3.3333334922790527,0,0,0,3.3333334922790527,0,100,3.3333334922790527,0,0,0,0,3.3333334922790527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4482758045196533,0,0,0,0,24564,357,13382,30,0,47504.37512207031,190846.25677490234,0,134868582400,8589930496,2279591936,0
200,1782131765287,1039,800,800,800,800,800,800,5829,4009,4399,800,800,3671,4193,800,800,4399,3218,4399,800,800,2241,800,800,800,4398,4844,800,800,800,800,800,0,0,0,0,71.42857360839844,0,0,100,0,0,18.18181800842285,0,4.545454502105713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.545454502105713,0,0,0,0,24564,357,13382,30,0,47513.636474609375,190853.49493408203,0,134868582400,8589930496,2298142720,0
200,1782131765487,1039,800,800,800,800,800,800,5829,4009,4399,800,800,3671,4193,800,800,4399,3218,4399,800,800,2241,800,800,800,4398,4844,800,800,800,800,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13382,30,0,47523.67742919922,190861.5151977539,0,134868582400,8589930496,2298142720,0
200,1782131765687,1039,800,800,800,800,800,800,5829,4009,4399,800,800,3671,4193,800,800,4399,3218,4399,800,800,2241,800,800,800,4398,4844,800,800,800,800,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,24564,357,13382,30,0,47533.575927734375,190869.41528320313,0,134868582400,8589930496,2298142720,0
200,1782131765887,1039,800,800,800,800,800,800,5829,4009,4399,800,800,3671,4193,800,800,4399,3218,4399,800,800,2241,800,800,800,4398,4844,800,800,800,800,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13393,30,0,47543.580078125,190877.41540527344,0,134868582400,8589930496,2298142720,0
200,1782131766087,1039,800,800,800,800,800,800,5829,4009,4399,800,800,3671,4193,800,800,4399,3218,4399,800,800,2241,800,800,800,4398,4844,800,800,800,800,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13393,30,0,47554.13348388672,190885.95935058594,0,134868582400,8589930496,2298142720,0
200,1782131766288,1039,800,800,800,800,800,800,5829,4009,4399,800,800,3671,4193,800,800,4399,3218,4399,800,800,2241,800,800,800,4398,4844,800,800,800,800,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,24564,357,13393,30,0,47565.35681152344,190895.1737060547,0,134868582400,8589930496,2298142720,0
199,1782131766488,1039,800,800,800,800,800,800,5829,4009,4399,800,800,3671,4193,800,800,4399,3218,4399,800,800,2241,800,800,800,4398,4844,800,800,800,800,800,0,0,0,0,85.71428680419922,0,0,100,0,0,0,0,0,5,0,0,4.761904716491699,0,0,0,4.761904716491699,0,0,0,0,0,0,0,5,0,0,0,0,24564,357,13393,30,0,47574.7109375,190902.48895263672,0,134868582400,8589930496,2319859712,0
199,1782131766688,1039,800,800,800,800,800,800,5829,4009,4399,800,800,3671,4193,800,800,4399,3218,4399,800,800,2241,800,800,800,4398,4844,800,800,800,800,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13393,30,0,47584.79510498047,190910.56640625,0,134868582400,8589930496,2329116672,0
200,1782131766888,1039,800,800,800,800,800,800,5829,4009,4399,800,800,3671,4193,800,800,4399,3218,4399,800,800,2241,800,800,800,4398,4844,800,800,800,800,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13318,30,0,47594.930603027344,190918.68884277344,0,134868582400,8589930496,2329370624,0
199,1782131767088,1039,800,800,800,800,800,800,5829,4009,4399,800,800,3671,4193,800,800,4399,3218,4399,800,800,2241,800,800,800,4398,4844,800,800,800,800,800,5,0,4.761904716491699,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13318,30,0,47605.004638671875,190926.7608642578,0,134868582400,8589930496,2329370624,0
200,1782131767288,1039,800,800,800,800,800,800,5829,4009,4399,800,800,3671,4193,800,800,4399,3218,4399,800,800,2241,800,800,800,4398,4844,800,800,800,800,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13318,30,0,47615.097229003906,190934.85760498047,0,134868582400,8589930496,2329370624,0
200,1782131767488,1039,800,800,800,800,800,800,5829,4009,4399,800,800,3671,4193,800,800,4399,3218,4399,800,800,2241,800,800,800,4398,4844,800,800,800,800,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13318,30,0,47625.214904785156,190942.97119140625,0,134868582400,8589930496,2326835200,0
200,1782131767688,1039,800,800,800,800,800,800,5829,4009,4399,800,800,3671,4193,800,800,4399,3218,4399,800,800,2241,800,800,800,4398,4844,800,800,800,800,800,4.761904716491699,4.761904716491699,0,0,80,0,0,100,0,0,0,0,4.761904716491699,0,4.761904716491699,5,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,24564,357,13318,30,0,47634.68896484375,190950.37469482422,0,134868582400,8589930496,2334740480,0
