Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1779726430116,2070,800,800,800,1184,800,1000,800,799,800,800,2000,2000,2099,800,800,8,8.333333969116211,0,4.1666669845581055,8,4.1666669845581055,0,4.1666669845581055,0,0,0,0,0,4.1666669845581055,4.1666669845581055,0,148667.09197998047,240050.90924072266,0,404332056576,8589930496,3792007168,0
200,1779726430116,2070,800,800,800,1184,800,1000,800,799,800,800,2000,2000,2099,800,800,8,8.333333969116211,0,4.1666669845581055,8,4.1666669845581055,0,4.1666669845581055,0,0,0,0,0,4.1666669845581055,4.1666669845581055,0,148667.1064453125,240050.93237304688,0,404332056576,8589930496,3792007168,0
199,1779726430316,2070,800,800,800,1184,800,1000,800,799,800,800,2000,2000,2099,800,800,63.15789031982422,63.15789031982422,61.904762268066406,63.15789031982422,63.15789031982422,61.904762268066406,65,63.15789031982422,61.904762268066406,65,61.904762268066406,65,61.904762268066406,63.15789031982422,100,65,148669.1664428711,240058.3251953125,0,404332056576,8589930496,3827331072,0
199,1779726430516,2070,800,800,800,1184,800,1000,800,799,800,800,2000,2000,2099,800,800,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,100,0,148669.72454833984,240063.8198852539,0,404332056576,8589930496,3850293248,0
199,1779726430716,2070,800,800,800,1184,800,1000,800,799,800,800,2000,2000,2099,800,800,65,65,63.15789031982422,61.904762268066406,61.904762268066406,63.15789031982422,61.904762268066406,61.904762268066406,65,65,65,65,63.15789031982422,61.904762268066406,100,65,148671.83239746094,240071.92211914063,0,404332056576,8589930496,3860283392,0
199,1779726430916,2070,800,800,800,1184,800,1000,800,799,800,800,2000,2000,2099,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,148672.38134765625,240077.45123291016,0,404332056576,8589930496,3868540928,0
199,1779726431117,2070,800,800,800,1184,800,1000,800,799,800,800,2000,2000,2099,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,148672.87841796875,240082.97485351563,0,404332056576,8589930496,3868540928,0
0,1779726431317,2070,800,800,800,1184,800,1000,800,799,800,800,2000,2000,2099,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,148673.65454101563,240087.8462524414,0,404332056576,8589930496,3868278784,0
