Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1778190179288,800,2099,2059,800,1980,2000,800,800,800,2099,800,984,800,800,800,800,4.1666669845581055,0,4.1666669845581055,0,0,0,4.1666669845581055,0,0,4,4.1666669845581055,4.1666669845581055,4.1666669845581055,4.1666669845581055,4.1666669845581055,0,119291.1782836914,70721.4810180664,0,404332056576,8589930496,3752198144,0
200,1778190179289,800,2099,2059,800,1980,2000,800,800,800,2099,800,984,800,800,800,800,4.1666669845581055,0,4.1666669845581055,0,0,0,4.1666669845581055,0,0,4,4.1666669845581055,4.1666669845581055,4.1666669845581055,4.1666669845581055,4.1666669845581055,0,119291.1782836914,70721.4810180664,0,404332056576,8589930496,3752198144,0
200,1778190179489,800,2099,2059,800,1980,2000,800,800,800,2099,800,984,800,800,800,800,90,36.3636360168457,10,60.000003814697266,28.571430206298828,4.761904716491699,0,0,0,9.523809432983398,0,0,0,60.000003814697266,0,0,119292.81896972656,70727.45910644531,0,404332056576,8589930496,3770261504,0
200,1778190179689,800,2099,2059,800,1980,2000,800,800,800,2099,800,984,800,800,800,800,90,36.3636360168457,10,60.000003814697266,28.571430206298828,4.761904716491699,0,0,0,9.523809432983398,0,0,0,60.000003814697266,0,0,119295.68682861328,70735.37432861328,0,404332056576,8589930496,3770261504,0
199,1778190179889,800,2099,2059,800,1980,2000,800,800,800,2099,800,984,800,800,800,800,22.5,89.74359130859375,0,27.5,2.5641026496887207,5.128205299377441,2.5,20,5.128205299377441,2.702702760696411,0,5,75,69.23077392578125,56.41025924682617,0,119298.51983642578,70743.55541992188,0,404332056576,8589930496,3770261504,0
199,1778190180089,800,2099,2059,800,1980,2000,800,800,800,2099,800,984,800,800,800,800,57.894737243652344,90.47618865966797,0,0,0,4.761904716491699,0,0,5,14.285715103149414,0,5,90,95,35,0,119301.36486816406,70752.15942382813,0,404332056576,8589930496,3770261504,0
199,1778190180289,800,2099,2059,800,1980,2000,800,800,800,2099,800,984,800,800,800,800,85,95,0,0,0,0,0,0,5,0,0,14.285715103149414,95,90.47618865966797,10,0,119304.19836425781,70760.7269897461,0,404332056576,8589930496,3770519552,0
0,1778190180489,800,2099,2059,800,1980,2000,800,800,800,2099,800,984,800,800,800,800,0,0,0,0,0,0,0,0,0,4.761904716491699,14.285715103149414,0,4.761904716491699,0,0,0,119304.62115478516,70764.0298461914,0,404332056576,8589930496,3770519552,0
