Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1781989542262,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,0,0,100,0,0,3.7037036418914795,0,3.7037036418914795,0,0,0,0,0,0,0,0,0,0,0,0,3.846153974533081,0,0,0,0,7.142857551574707,0,0,0,24564,357,13582,33,0,118149.0044555664,113066.76568603516,0,134868582400,8589930496,2341539840,0
200,1781989542262,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,0,0,100,0,0,3.7037036418914795,0,3.7037036418914795,0,0,0,0,0,0,0,0,0,0,0,0,3.846153974533081,0,0,0,0,7.142857551574707,0,0,0,24564,357,13582,33,0,118149.36322021484,113067.03302001953,0,134868582400,8589930496,2345664512,0
200,1781989542462,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,39.130435943603516,40.90909194946289,40.90909194946289,36.3636360168457,39.130435943603516,45.45454788208008,100,39.130435943603516,40.90909194946289,39.130435943603516,39.130435943603516,36.3636360168457,47.826087951660156,36.3636360168457,39.130435943603516,38.095237731933594,39.130435943603516,39.130435943603516,36.3636360168457,38.095237731933594,50,36.3636360168457,39.130435943603516,36.3636360168457,39.130435943603516,36.3636360168457,72.7272720336914,40.90909194946289,40.90909194946289,36.3636360168457,39.130435943603516,36.3636360168457,0,24564,357,13582,33,0,118168.31652832031,113083.84912109375,0,134868582400,8589930496,2475933696,0
200,1781989542662,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,42.105262756347656,40,95,42.85714340209961,42.105262756347656,40,100,42.105262756347656,40,42.105262756347656,40,42.85714340209961,42.105262756347656,42.85714340209961,42.105262756347656,42.85714340209961,42.105262756347656,42.85714340209961,42.85714340209961,42.85714340209961,40,40,42.105262756347656,42.105262756347656,40,45.45454788208008,47.619049072265625,45,40,42.105262756347656,42.105262756347656,45,0,24564,785,14100,34,2,118187.54754638672,113100.85064697266,0,134868582400,8589930496,2717683712,0
200,1781989542862,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,45,0,52.38095474243164,0,100,0,0,0,5,0,5,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,25992,36,72,118196.58813476563,113107.62060546875,0,134868582400,8589930496,2726973440,0
200,1781989543062,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,35901,36,85,118205.02941894531,113113.80236816406,0,134868582400,8589930496,2726973440,0
200,1781989543262,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,4.761904716491699,0,100,0,100,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,43424,37,85,118213.42175292969,113119.93884277344,0,134868582400,8589930496,2726973440,0
202,1781989543463,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,49294,37,85,118221.88873291016,113126.13842773438,0,134868582400,8589930496,2726973440,0
200,1781989543665,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,5,5,5,5,52.38095474243164,5,100,9.523809432983398,10,5,9.523809432983398,5.263157844543457,13.636363983154297,5,28.571430206298828,5,5,5,5,5,5,9.523809432983398,5.263157844543457,9.523809432983398,5,5,10,5.263157844543457,9.523809432983398,9.523809432983398,15.000000953674316,5,0,24564,357,88840,36,43,118231.81530761719,113133.7416381836,0,134868582400,8589930496,2495823872,0
200,1781989543865,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,35,38.095237731933594,38.095237731933594,36.842105865478516,100,35,100,35,35,35,35,35,33.333335876464844,35,35,35,35,35,36.842105865478516,35,38.095237731933594,36.842105865478516,38.095237731933594,35,36.842105865478516,35,35,35,35,35,35,35,0,24564,787,86630,36,1,118249.29949951172,113148.86492919922,0,134868582400,8589930496,2724397056,0
200,1781989544065,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,86745,37,74,118257.89581298828,113155.16174316406,0,134868582400,8589930496,2737774592,0
200,1781989544265,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,86767,37,85,118266.3359375,113161.38006591797,0,134868582400,8589930496,2737774592,0
200,1781989544465,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,86754,37,85,118274.78125,113167.56475830078,0,134868582400,8589930496,2737774592,0
200,1781989544666,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,20,0,0,5,52.6315803527832,4.761904716491699,100,0,5,9.523809432983398,0,5,5,0,0,0,5,5,0,5,0,0,0,0,5,5,10,0,0,0,0,0,0,24564,357,84629,36,51,118283.6586303711,113174.13049316406,0,134868582400,8589930496,2497216512,0
200,1781989544866,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,57.142860412597656,42.105262756347656,40,40,85.71428680419922,40,100,40,42.85714340209961,40,42.105262756347656,40,40,42.85714340209961,40,42.105262756347656,40,40,40,40,40,40,40,40,40,40,40,40,40,40,42.85714340209961,40,0,24564,787,84718,36,1,118302.75970458984,113190.7885131836,0,134868582400,8589930496,2736730112,0
200,1781989545066,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,87145,37,74,118312.07818603516,113197.91998291016,0,134868582400,8589930496,2737504256,0
200,1781989545266,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,87016,37,85,118320.93951416016,113204.5220336914,0,134868582400,8589930496,2737504256,0
201,1781989545466,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,86813,37,85,118330.32800292969,113211.65515136719,0,134868582400,8589930496,2737504256,0
200,1781989545668,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,5,4.761904716491699,0,9.523809432983398,47.36842346191406,0,100,4.761904716491699,10.526315689086914,0,4.761904716491699,5,0,0,4.761904716491699,18.18181800842285,0,0,4.761904716491699,0,0,4.761904716491699,0,5,0,0,5,4.761904716491699,4.761904716491699,5,10.526315689086914,4.761904716491699,0,24564,357,84374,36,51,118338.9507446289,113217.97100830078,0,134868582400,8589930496,2472865792,0
200,1781989545868,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,36.842105865478516,40,42.85714340209961,42.105262756347656,100,40,100,40,40,42.105262756347656,40,40,40,40,40,40,40,40,40,42.85714340209961,42.85714340209961,42.105262756347656,40,40,40,40,40,40,40,40,40,40,0,24564,787,83957,36,1,118358.16217041016,113234.81317138672,0,134868582400,8589930496,2739425280,0
200,1781989546068,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,5,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,86483,37,73,118367.61248779297,113241.99914550781,0,134868582400,8589930496,2741231616,0
200,1781989546268,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,86520,37,85,118377.07159423828,113249.20251464844,0,134868582400,8589930496,2741231616,0
205,1781989546468,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,45,55,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,86519,37,85,118385.50854492188,113255.3832397461,0,134868582400,8589930496,2741231616,0
200,1781989546674,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,23.809524536132813,5,9.523809432983398,5,4.761904716491699,47.619049072265625,100,5,5,9.523809432983398,5,4.761904716491699,19.047618865966797,5,5,5,19.047618865966797,5,5,5,5,4.761904716491699,9.523809432983398,4.761904716491699,9.523809432983398,5,5,5,5,4.761904716491699,9.523809432983398,5,0,24564,357,84329,36,52,118395.51885986328,113263.02825927734,0,134868582400,8589930496,2472165376,0
199,1781989546874,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,40,35,35,38.095237731933594,100,35,100,35,38.095237731933594,35,35,40,35,35,35,35,35,35,35,35,35,35,35,35,35,38.095237731933594,35,35,35,36.842105865478516,35,35,0,24564,787,83976,36,1,118413.58032226563,113278.71197509766,0,134868582400,8589930496,2715332608,0
199,1781989547074,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,86568,37,73,118422.94885253906,113285.82586669922,0,134868582400,8589930496,2730029056,0
200,1781989547274,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,86635,37,85,118432.56921386719,113293.18145751953,0,134868582400,8589930496,2730029056,0
202,1781989547474,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,5,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,86700,37,85,118442.02270507813,113300.37817382813,0,134868582400,8589930496,2730029056,0
200,1781989547677,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,5,9.523809432983398,5.263157844543457,5,52.38095474243164,25,100,5,5,5,10,10,10,9.523809432983398,15.000000953674316,5,5,9.523809432983398,9.523809432983398,5,5,5,5,5,5,5,9.523809432983398,9.523809432983398,5,4.761904716491699,5,9.523809432983398,0,24564,357,84539,36,51,118452.19714355469,113308.22137451172,0,134868582400,8589930496,2491793408,0
199,1781989547877,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,55,35,38.095237731933594,36.842105865478516,84.21052551269531,35,100,38.095237731933594,35,35,40,35,35,35,35,40,35,35,35,35,38.095237731933594,36.842105865478516,35,40,35,35,35,35,40,40,35,35,0,24564,787,84101,36,1,118469.95904541016,113323.6138305664,0,134868582400,8589930496,2729566208,0
200,1781989548077,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,4.761904716491699,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,86655,37,71,118478.4892578125,113329.88403320313,0,134868582400,8589930496,2745823232,0
200,1781989548277,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,86720,37,85,118486.9779663086,113336.11529541016,0,134868582400,8589930496,2745823232,0
200,1781989548477,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,86705,37,85,118495.45404052734,113342.33166503906,0,134868582400,8589930496,2745016320,0
200,1781989548678,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,5,4.761904716491699,60.000003814697266,4.761904716491699,100,0,5,5,5,5,5,5,5,5,10,5,0,5,5.263157844543457,14.285715103149414,5,0,5,5,10,0,9.523809432983398,0,4.761904716491699,0,0,24564,357,84705,36,55,118505.10369873047,113349.67059326172,0,134868582400,8589930496,2495066112,0
200,1781989548878,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,42.85714340209961,40,40,36.842105865478516,100,40,100,40,36.842105865478516,40,40,38.095237731933594,40,36.842105865478516,40,40,40,36.842105865478516,40,40,40,38.095237731933594,40,40,40,40,40,40,40,40,40,40,0,24564,787,84237,36,1,118523.83294677734,113366.05053710938,0,134868582400,8589930496,2732040192,0
200,1781989549078,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,86684,37,66,118532.37799072266,113372.31420898438,0,134868582400,8589930496,2757058560,0
200,1781989549278,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,24564,787,86645,37,85,118540.74432373047,113378.42303466797,0,134868582400,8589930496,2757058560,0
200,1781989549479,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,100,0,100,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,86508,37,85,118549.22839355469,113384.64562988281,0,134868582400,8589930496,2755989504,0
200,1781989549679,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,4.761904716491699,55,0,100,0,5,0,0,0,10,4.761904716491699,5,0,0,0,0,0,0,5,0,0,0,0,15.000000953674316,0,0,0,0,0,0,24564,357,84713,36,59,118557.51232910156,113390.62585449219,0,134868582400,8589930496,2553876480,0
200,1781989549879,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,42.105262756347656,42.85714340209961,40,42.105262756347656,66.66667175292969,40,100,42.105262756347656,40,42.105262756347656,45,42.105262756347656,40,45,40,42.85714340209961,40,42.85714340209961,42.85714340209961,40,40,30.000001907348633,40,42.85714340209961,42.105262756347656,40,75,42.85714340209961,40,40,42.105262756347656,42.85714340209961,0,24564,787,84026,36,1,118576.80584716797,113407.54876708984,0,134868582400,8589930496,2747715584,0
200,1781989550079,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,70,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,30.000001907348633,0,0,0,0,0,0,24564,787,86701,37,65,118585.4927368164,113413.96472167969,0,134868582400,8589930496,2757521408,0
200,1781989550279,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,24564,787,86749,37,85,118594.56036376953,113420.77221679688,0,134868582400,8589930496,2757521408,0
200,1781989550479,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,86825,37,85,118603.42474365234,113427.37091064453,0,134868582400,8589930496,2772017152,0
200,1781989550680,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,14.285715103149414,45,0,100,0,0,0,0,0,0,0,0,0,0,5,0,0,4.761904716491699,0,0,0,0,0,25,0,0,0,0,0,0,24564,357,85209,36,60,118612.2392578125,113433.88696289063,0,134868582400,8589930496,2519109632,0
200,1781989550880,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,42.105262756347656,42.105262756347656,45,42.105262756347656,42.105262756347656,45,100,42.85714340209961,45,42.85714340209961,40,42.85714340209961,70,40,45,40,45,42.105262756347656,40,45,42.85714340209961,40,42.85714340209961,42.105262756347656,40,40,70,40,45,45,42.85714340209961,42.105262756347656,0,24564,787,84320,37,1,118631.21453857422,113450.48248291016,0,134868582400,8589930496,2752761856,0
200,1781989551080,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,90.47618865966797,0,100,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,24564,787,87283,37,72,118639.70123291016,113456.70697021484,0,134868582400,8589930496,2769506304,0
200,1781989551280,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,87302,37,85,118648.17150878906,113462.91760253906,0,134868582400,8589930496,2769506304,0
200,1781989551480,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,787,87391,38,85,118656.59686279297,113469.08862304688,0,134868582400,8589930496,2769764352,0
10,1781989551680,800,800,800,800,1312,1031,5951,800,4399,936,800,4417,800,4376,3766,800,4399,1556,1299,800,800,800,800,800,1307,3749,800,800,799,800,800,800,0,4.761904716491699,0,0,52.6315803527832,0,100,0,0,0,0,0,15.000000953674316,4.761904716491699,0,4.761904716491699,4.761904716491699,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,24564,357,85356,36,53,118664.71691894531,113474.89947509766,0,134868582400,8589930496,2383695872,0
