Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1780343286341,1022,1843,800,800,800,5958,800,800,4399,4399,4398,4131,800,1201,800,4400,4400,1798,3801,800,800,3344,800,800,800,2641,800,800,800,800,800,800,2.857142925262451,0,0,0,0,100,0,0,0,2.941176414489746,2.941176414489746,0,0,0,2.857142925262451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11521,30,0,60170.11932373047,126319.60583496094,0,134868594688,8589930496,2348613632,0
200,1780343286341,1022,1843,800,800,800,5958,800,800,4399,4399,4398,4131,800,1201,800,4400,4400,1798,3801,800,800,3344,800,800,800,2641,800,800,800,800,800,800,2.857142925262451,0,0,0,0,100,0,0,0,2.941176414489746,2.941176414489746,0,0,0,2.857142925262451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11521,30,0,60170.50164794922,126319.88885498047,0,134868594688,8589930496,2352484352,0
200,1780343286541,1022,1843,800,800,800,5958,800,800,4399,4399,4398,4131,800,1201,800,4400,4400,1798,3801,800,800,3344,800,800,800,2641,800,800,800,800,800,800,4.761904716491699,0,4.34782600402832,0,0,100,63.6363639831543,0,21.7391300201416,0,0,0,13.636363983154297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11521,30,0,60179.81805419922,126327.16223144531,0,134868594688,8589930496,2368995328,0
200,1780343286742,1022,1843,800,800,800,5958,800,800,4399,4399,4398,4131,800,1201,800,4400,4400,1798,3801,800,800,3344,800,800,800,2641,800,800,800,800,800,800,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11521,30,0,60190.09143066406,126335.42663574219,0,134868594688,8589930496,2368995328,0
200,1780343286942,1022,1843,800,800,800,5958,800,800,4399,4399,4398,4131,800,1201,800,4400,4400,1798,3801,800,800,3344,800,800,800,2641,800,800,800,800,800,800,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,24564,357,11521,30,0,60200.448669433594,126343.77905273438,0,134868594688,8589930496,2366963712,0
199,1780343287142,1022,1843,800,800,800,5958,800,800,4399,4399,4398,4131,800,1201,800,4400,4400,1798,3801,800,800,3344,800,800,800,2641,800,800,800,800,800,800,9.523809432983398,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11521,30,0,60210.88653564453,126352.21392822266,0,134868594688,8589930496,2363322368,0
199,1780343287342,1022,1843,800,800,800,5958,800,800,4399,4399,4398,4131,800,1201,800,4400,4400,1798,3801,800,800,3344,800,800,800,2641,800,800,800,800,800,800,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11573,30,0,60221.337341308594,126360.65643310547,0,134868594688,8589930496,2363322368,0
199,1780343287542,1022,1843,800,800,800,5958,800,800,4399,4399,4398,4131,800,1201,800,4400,4400,1798,3801,800,800,3344,800,800,800,2641,800,800,800,800,800,800,0,0,0,0,0,100,85,0,0,0,0,4.761904716491699,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,24564,357,11573,30,0,60231.03253173828,126368.3056640625,0,134868594688,8589930496,2367692800,0
199,1780343287742,1022,1843,800,800,800,5958,800,800,4399,4399,4398,4131,800,1201,800,4400,4400,1798,3801,800,800,3344,800,800,800,2641,800,800,800,800,800,800,5,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11573,30,0,60241.4306640625,126376.69525146484,0,134868594688,8589930496,2367692800,0
200,1780343287942,1022,1843,800,800,800,5958,800,800,4399,4399,4398,4131,800,1201,800,4400,4400,1798,3801,800,800,3344,800,800,800,2641,800,800,800,800,800,800,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11573,30,0,60251.92449951172,126385.18212890625,0,134868594688,8589930496,2367692800,0
