Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1782133540460,1180,2489,800,2657,5700,800,5746,800,800,4400,800,4400,2291,1826,4406,4401,4400,4400,4400,800,800,800,4399,800,800,4400,1217,800,1352,800,5700,800,3.22580623626709,0,3.3333334922790527,0,0,0,100,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,3.3333334922790527,3.22580623626709,3.22580623626709,0,0,6.45161247253418,0,0,0,24564,357,13143,30,0,117398.51208496094,242947.95483398438,0,134868582400,8589930496,2255691776,0
200,1782133540460,1180,2489,800,2657,5700,800,5746,800,800,4400,800,4400,2291,1826,4406,4401,4400,4400,4400,800,800,800,4399,800,800,4400,1217,800,1352,800,5700,800,3.22580623626709,0,3.3333334922790527,0,0,0,100,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,3.3333334922790527,3.22580623626709,3.22580623626709,0,0,6.45161247253418,0,0,0,24564,357,13143,30,0,117398.92504882813,242948.2572631836,0,134868582400,8589930496,2263691264,0
200,1782133540660,1180,2489,800,2657,5700,800,5746,800,800,4400,800,4400,2291,1826,4406,4401,4400,4400,4400,800,800,800,4399,800,800,4400,1217,800,1352,800,5700,800,0,0,0,0,86.36363983154297,0,100,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13143,30,0,117408.97821044922,242956.2891845703,0,134868582400,8589930496,2279948288,0
200,1782133540860,1180,2489,800,2657,5700,800,5746,800,800,4400,800,4400,2291,1826,4406,4401,4400,4400,4400,800,800,800,4399,800,800,4400,1217,800,1352,800,5700,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.090909004211426,0,0,24564,357,13143,30,0,117420.8900756836,242966.1900024414,0,134868582400,8589930496,2282299392,0
200,1782133541061,1180,2489,800,2657,5700,800,5746,800,800,4400,800,4400,2291,1826,4406,4401,4400,4400,4400,800,800,800,4399,800,800,4400,1217,800,1352,800,5700,800,0,0,0,0,100,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13143,30,0,117432.98028564453,242976.26483154297,0,134868582400,8589930496,2298802176,0
200,1782133541261,1180,2489,800,2657,5700,800,5746,800,800,4400,800,4400,2291,1826,4406,4401,4400,4400,4400,800,800,800,4399,800,800,4400,1217,800,1352,800,5700,800,0,0,0,0,100,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13101,30,0,117444.98425292969,242986.2554321289,0,134868582400,8589930496,2298802176,0
199,1782133541461,1180,2489,800,2657,5700,800,5746,800,800,4400,800,4400,2291,1826,4406,4401,4400,4400,4400,800,800,800,4399,800,800,4400,1217,800,1352,800,5700,800,0,0,0,0,100,0,100,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13101,30,0,117456.90924072266,242996.16973876953,0,134868582400,8589930496,2298798080,0
199,1782133541661,1180,2489,800,2657,5700,800,5746,800,800,4400,800,4400,2291,1826,4406,4401,4400,4400,4400,800,800,800,4399,800,800,4400,1217,800,1352,800,5700,800,0,0,0,0,38.095237731933594,0,100,0,10.526315689086914,4.761904716491699,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13101,30,0,117466.51300048828,243003.72589111328,0,134868582400,8589930496,2278846464,0
200,1782133541861,1180,2489,800,2657,5700,800,5746,800,800,4400,800,4400,2291,1826,4406,4401,4400,4400,4400,800,800,800,4399,800,800,4400,1217,800,1352,800,5700,800,5,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13101,30,0,117477.92169189453,243013.1196899414,0,134868582400,8589930496,2286845952,0
200,1782133542061,1180,2489,800,2657,5700,800,5746,800,800,4400,800,4400,2291,1826,4406,4401,4400,4400,4400,800,800,800,4399,800,800,4400,1217,800,1352,800,5700,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13101,30,0,117488.5883178711,243021.77716064453,0,134868582400,8589930496,2286845952,0
