Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1780340495852,3213,800,800,800,800,5955,800,800,4399,2617,4400,4398,800,800,800,4399,4400,4400,2782,800,4398,4400,800,800,800,4399,800,800,800,800,800,800,0,0,0,0,0,100,0,0,2.941176414489746,0,0,5.714285850524902,5.714285850524902,0,0,0,2.941176414489746,0,0,2.941176414489746,2.941176414489746,2.941176414489746,0,0,0,2.941176414489746,0,0,0,0,0,0,0,24564,357,11462,29,0,214656.52740478516,46618.470275878906,0,134868594688,8589930496,2314006528,0
200,1780340495852,3213,800,800,800,800,5955,800,800,4399,2617,4400,4398,800,800,800,4399,4400,4400,2782,800,4398,4400,800,800,800,4399,800,800,800,800,800,800,0,0,0,0,0,100,0,0,2.941176414489746,0,0,5.714285850524902,5.714285850524902,0,0,0,2.941176414489746,0,0,2.941176414489746,2.941176414489746,2.941176414489746,0,0,0,2.941176414489746,0,0,0,0,0,0,0,24564,357,11462,29,0,214656.91052246094,46618.74774169922,0,134868594688,8589930496,2322264064,0
200,1780340496052,3213,800,800,800,800,5955,800,800,4399,2617,4400,4398,800,800,800,4399,4400,4400,2782,800,4398,4400,800,800,800,4399,800,800,800,800,800,800,0,0,0,0,0,100,71.42857360839844,0,0,4.34782600402832,0,4.761904716491699,14.285715103149414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11462,29,0,214666.36627197266,46626.177978515625,0,134868594688,8589930496,2321113088,0
200,1780340496253,3213,800,800,800,800,5955,800,800,4399,2617,4400,4398,800,800,800,4399,4400,4400,2782,800,4398,4400,800,800,800,4399,800,800,800,800,800,800,4.761904716491699,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11498,29,0,214676.58526611328,46634.394104003906,0,134868594688,8589930496,2337615872,0
199,1780340496453,3213,800,800,800,800,5955,800,800,4399,2617,4400,4398,800,800,800,4399,4400,4400,2782,800,4398,4400,800,800,800,4399,800,800,800,800,800,800,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11498,29,0,214686.88543701172,46642.686767578125,0,134868594688,8589930496,2337615872,0
199,1780340496653,3213,800,800,800,800,5955,800,800,4399,2617,4400,4398,800,800,800,4399,4400,4400,2782,800,4398,4400,800,800,800,4399,800,800,800,800,800,800,4.761904716491699,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11498,29,0,214697.18231201172,46650.98114013672,0,134868594688,8589930496,2337615872,0
199,1780340496853,3213,800,800,800,800,5955,800,800,4399,2617,4400,4398,800,800,800,4399,4400,4400,2782,800,4398,4400,800,800,800,4399,800,800,800,800,800,800,5,4.761904716491699,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11498,29,0,214707.43475341797,46659.24035644531,0,134868594688,8589930496,2337579008,0
199,1780340497053,3213,800,800,800,800,5955,800,800,4399,2617,4400,4398,800,800,800,4399,4400,4400,2782,800,4398,4400,800,800,800,4399,800,800,800,800,800,800,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11498,29,0,214717.84881591797,46667.63458251953,0,134868594688,8589930496,2336284672,0
200,1780340497253,3213,800,800,800,800,5955,800,800,4399,2617,4400,4398,800,800,800,4399,4400,4400,2782,800,4398,4400,800,800,800,4399,800,800,800,800,800,800,9.090909004211426,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11608,29,0,214728.17309570313,46675.9599609375,0,134868594688,8589930496,2332643328,0
200,1780340497453,3213,800,800,800,800,5955,800,800,4399,2617,4400,4398,800,800,800,4399,4400,4400,2782,800,4398,4400,800,800,800,4399,800,800,800,800,800,800,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11608,29,0,214738.52001953125,46684.304443359375,0,134868594688,8589930496,2332639232,0
