Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1780344650117,1500,800,1172,800,5827,800,800,2212,3578,800,800,4400,800,800,4401,4399,800,800,800,2311,3430,3235,800,800,800,3402,800,800,5700,800,3327,800,3.7037036418914795,0,3.7037036418914795,0,100,0,0,0,0,0,3.7037036418914795,0,0,0,0,0,3.5714287757873535,0,0,0,0,0,0,0,0,3.7037036418914795,3.7037036418914795,0,0,0,0,0,0,24564,357,11715,30,0,116605.0814819336,169062.70776367188,0,134868594688,8589930496,2291884032,0
200,1780344650117,1500,800,1172,800,5827,800,800,2212,3578,800,800,4400,800,800,4401,4399,800,800,800,2311,3430,3235,800,800,800,3402,800,800,5700,800,3327,800,3.7037036418914795,0,3.7037036418914795,0,100,0,0,0,0,0,3.7037036418914795,0,0,0,0,0,3.5714287757873535,0,0,0,0,0,0,0,0,3.7037036418914795,3.7037036418914795,0,0,0,0,0,0,24564,357,11715,30,0,116605.45056152344,169062.9829711914,0,134868594688,8589930496,2295754752,0
200,1780344650317,1500,800,1172,800,5827,800,800,2212,3578,800,800,4400,800,800,4401,4399,800,800,800,2311,3430,3235,800,800,800,3402,800,800,5700,800,3327,800,0,0,0,0,100,0,72.7272720336914,0,0,0,0,0,9.090909004211426,0,4.545454502105713,0,0,0,0,9.523809432983398,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11715,30,0,116615.76568603516,169071.2710571289,0,134868594688,8589930496,2301939712,0
200,1780344650517,1500,800,1172,800,5827,800,800,2212,3578,800,800,4400,800,800,4401,4399,800,800,800,2311,3430,3235,800,800,800,3402,800,800,5700,800,3327,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,24564,357,11715,30,0,116626.61614990234,169080.1138305664,0,134868594688,8589930496,2318196736,0
200,1780344650717,1500,800,1172,800,5827,800,800,2212,3578,800,800,4400,800,800,4401,4399,800,800,800,2311,3430,3235,800,800,800,3402,800,800,5700,800,3327,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11715,30,0,116636.74420166016,169088.23760986328,0,134868594688,8589930496,2318196736,0
200,1780344650917,1500,800,1172,800,5827,800,800,2212,3578,800,800,4400,800,800,4401,4399,800,800,800,2311,3430,3235,800,800,800,3402,800,800,5700,800,3327,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,24564,357,11752,30,0,116646.92309570313,169096.4041748047,0,134868594688,8589930496,2317832192,0
200,1780344651118,1500,800,1172,800,5827,800,800,2212,3578,800,800,4400,800,800,4401,4399,800,800,800,2311,3430,3235,800,800,800,3402,800,800,5700,800,3327,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11752,30,0,116657.15344238281,169104.63067626953,0,134868594688,8589930496,2317832192,0
200,1780344651318,1500,800,1172,800,5827,800,800,2212,3578,800,800,4400,800,800,4401,4399,800,800,800,2311,3430,3235,800,800,800,3402,800,800,5700,800,3327,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,24564,357,11752,30,0,116667.38317871094,169112.85766601563,0,134868594688,8589930496,2317832192,0
200,1780344651518,1500,800,1172,800,5827,800,800,2212,3578,800,800,4400,800,800,4401,4399,800,800,800,2311,3430,3235,800,800,800,3402,800,800,5700,800,3327,800,0,0,0,0,100,0,85,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11752,30,0,116676.90905761719,169120.33404541016,0,134868594688,8589930496,2320642048,0
200,1780344651718,1500,800,1172,800,5827,800,800,2212,3578,800,800,4400,800,800,4401,4399,800,800,800,2311,3430,3235,800,800,800,3402,800,800,5700,800,3327,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11752,30,0,116687.14990234375,169128.56536865234,0,134868594688,8589930496,2320642048,0
