Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1780344933311,1239,800,800,800,1494,800,5970,800,3718,4337,800,4400,800,800,800,4209,4091,2040,800,800,2093,800,2000,800,800,2182,800,800,800,800,800,800,2.941176414489746,0,0,0,0,0,9.090909004211426,90.90909576416016,0,0,0,0,0,2.857142925262451,0,2.941176414489746,0,0,0,0,0,0,0,0,3.0303030014038086,0,0,0,2.941176414489746,0,0,0,0,24564,357,11638,30,0,128802.5708618164,178418.13507080078,0,134868594688,8589930496,2312613888,0
200,1780344933311,1239,800,800,800,1494,800,5970,800,3718,4337,800,4400,800,800,800,4209,4091,2040,800,800,2093,800,2000,800,800,2182,800,800,800,800,800,800,2.941176414489746,0,0,0,0,0,9.090909004211426,90.90909576416016,0,0,0,0,0,2.857142925262451,0,2.941176414489746,0,0,0,0,0,0,0,0,3.0303030014038086,0,0,0,2.941176414489746,0,0,0,0,24564,357,11638,30,0,128803.01379394531,178418.45361328125,0,134868594688,8589930496,2316484608,0
200,1780344933511,1239,800,800,800,1494,800,5970,800,3718,4337,800,4400,800,800,800,4209,4091,2040,800,800,2093,800,2000,800,800,2182,800,800,800,800,800,800,0,0,0,0,57.142860412597656,0,0,100,0,0,0,13.636363983154297,0,0,0,0,0,0,0,0,0,0,0,4.545454502105713,0,0,27.272727966308594,0,0,0,0,0,0,24564,357,11638,30,0,128812.43658447266,178425.85510253906,0,134868594688,8589930496,2331963392,0
200,1780344933711,1239,800,800,800,1494,800,5970,800,3718,4337,800,4400,800,800,800,4209,4091,2040,800,800,2093,800,2000,800,800,2182,800,800,800,800,800,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11638,30,0,128822.39642333984,178433.80932617188,0,134868594688,8589930496,2348478464,0
200,1780344933912,1239,800,800,800,1494,800,5970,800,3718,4337,800,4400,800,800,800,4209,4091,2040,800,800,2093,800,2000,800,800,2182,800,800,800,800,800,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,24564,357,11645,30,0,128832.37084960938,178441.77880859375,0,134868594688,8589930496,2347364352,0
200,1780344934112,1239,800,800,800,1494,800,5970,800,3718,4337,800,4400,800,800,800,4209,4091,2040,800,800,2093,800,2000,800,800,2182,800,800,800,800,800,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,24564,357,11645,30,0,128842.46295166016,178449.86846923828,0,134868594688,8589930496,2343723008,0
200,1780344934312,1239,800,800,800,1494,800,5970,800,3718,4337,800,4400,800,800,800,4209,4091,2040,800,800,2093,800,2000,800,800,2182,800,800,800,800,800,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11645,30,0,128852.65100097656,178458.041015625,0,134868594688,8589930496,2343723008,0
200,1780344934512,1239,800,800,800,1494,800,5970,800,3718,4337,800,4400,800,800,800,4209,4091,2040,800,800,2093,800,2000,800,800,2182,800,800,800,800,800,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,24564,357,11645,30,0,128862.75927734375,178466.14575195313,0,134868594688,8589930496,2343723008,0
200,1780344934712,1239,800,800,800,1494,800,5970,800,3718,4337,800,4400,800,800,800,4209,4091,2040,800,800,2093,800,2000,800,800,2182,800,800,800,800,800,800,4.761904716491699,0,5,0,85,0,0,100,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11645,30,0,128872.44921875,178473.7894897461,0,134868594688,8589930496,2338668544,0
200,1780344934912,1239,800,800,800,1494,800,5970,800,3718,4337,800,4400,800,800,800,4209,4091,2040,800,800,2093,800,2000,800,800,2182,800,800,800,800,800,800,0,0,0,0,100,0,30.000001907348633,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,24564,357,11660,30,0,128882.63354492188,178481.96899414063,0,134868594688,8589930496,2338381824,0
