Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1781992074920,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,0,0,0,0,0,0,100,0,3.5714287757873535,0,0,0,0,0,0,0,3.5714287757873535,0,0,0,0,3.4482758045196533,0,0,0,0,0,0,3.4482758045196533,0,0,3.5714287757873535,0,24564,357,13560,38,0,219296.65594482422,187963.55963134766,0,134868582400,8589930496,2422661120,0
200,1781992074920,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,0,0,0,0,0,0,100,0,3.5714287757873535,0,0,0,0,0,0,0,3.5714287757873535,0,0,0,0,3.4482758045196533,0,0,0,0,0,0,3.4482758045196533,0,0,3.5714287757873535,0,24564,357,13560,38,0,219297.04028320313,187963.84606933594,0,134868582400,8589930496,2426531840,0
200,1781992075120,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,38.095237731933594,38.095237731933594,45.45454788208008,36.3636360168457,45.45454788208008,39.130435943603516,100,39.130435943603516,36.3636360168457,39.130435943603516,36.3636360168457,54.54545593261719,39.130435943603516,36.3636360168457,36.3636360168457,45.45454788208008,39.130435943603516,36.3636360168457,38.095237731933594,39.130435943603516,40.90909194946289,36.3636360168457,39.130435943603516,39.130435943603516,38.095237731933594,36.3636360168457,56.52173614501953,36.3636360168457,40.90909194946289,39.130435943603516,39.130435943603516,42.85714340209961,0,24564,357,13560,38,0,219315.53973388672,187980.1951904297,0,134868582400,8589930496,2535911424,0
200,1781992075320,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,40,42.85714340209961,40,42.85714340209961,65,45,100,40,40,42.105262756347656,45,42.105262756347656,75,45,42.85714340209961,42.85714340209961,40,45,42.85714340209961,42.105262756347656,40,45,42.85714340209961,40,42.85714340209961,40,40,45,45,42.105262756347656,40,45,0,24564,749,13599,38,0,219334.61334228516,187997.05627441406,0,134868582400,8589930496,2719391744,0
200,1781992075520,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,24564,749,22697,40,21,219343.56970214844,188003.69427490234,0,134868582400,8589930496,2817536000,0
200,1781992075721,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,0,0,0,0,100,0,100,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,749,31383,40,41,219352.55767822266,188010.4112548828,0,134868582400,8589930496,2817536000,0
200,1781992075921,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,0,0,0,4.761904716491699,65,0,100,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,5,15.000000953674316,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,24564,357,37681,39,31,219361.2469482422,188016.79370117188,0,134868582400,8589930496,2498613248,0
200,1781992076121,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,45,40,45,42.105262756347656,100,40,100,45,45,42.85714340209961,45,45,42.85714340209961,42.105262756347656,42.105262756347656,42.105262756347656,40,40,40,40,40,40,42.105262756347656,40,42.85714340209961,45,42.85714340209961,40,40,42.85714340209961,45,38.095237731933594,0,24564,749,40858,39,4,219380.6019897461,188033.724609375,0,134868582400,8589930496,2779631616,0
200,1781992076321,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,749,44442,40,24,219389.74005126953,188040.5952758789,0,134868582400,8589930496,2829172736,0
201,1781992076521,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,24564,749,75965,40,40,219398.7006225586,188047.2748413086,0,134868582400,8589930496,2828136448,0
200,1781992076723,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,14.285715103149414,10,9.523809432983398,10,55,10,80,30.000001907348633,14.285715103149414,5.263157844543457,5,5,10.526315689086914,15.000000953674316,9.523809432983398,9.523809432983398,14.285715103149414,10,10,10,10,10,9.523809432983398,10,10,23.809524536132813,5.263157844543457,10,10.526315689086914,10,10,10,0,24564,357,76054,40,30,219409.3720703125,188055.60681152344,0,134868582400,8589930496,2531926016,0
200,1781992076923,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,33.333335876464844,35,31.57894515991211,30.000001907348633,71.42857360839844,31.57894515991211,33.333335876464844,100,45,35,35,35,52.38095474243164,35,38.095237731933594,35,33.333335876464844,33.333335876464844,35,33.333335876464844,33.333335876464844,33.333335876464844,35,33.333335876464844,30.000001907348633,35,33.333335876464844,35,33.333335876464844,30.000001907348633,30.000001907348633,30.000001907348633,0,24564,749,73061,40,0,219426.28302001953,188070.14093017578,0,134868582400,8589930496,2819444736,0
200,1781992077123,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,749,74603,40,27,219435.837890625,188077.38793945313,0,134868582400,8589930496,2843701248,0
200,1781992077323,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,0,0,4.761904716491699,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,749,78393,40,41,219445.87255859375,188085.12756347656,0,134868582400,8589930496,2843701248,0
200,1781992077524,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,21.052631378173828,20,25,25,80.95238494873047,23.809524536132813,21.052631378173828,100,21.052631378173828,23.809524536132813,25,23.809524536132813,25,23.809524536132813,21.052631378173828,20,26.3157901763916,21.052631378173828,20,21.052631378173828,21.052631378173828,21.052631378173828,21.052631378173828,21.052631378173828,28.571430206298828,21.052631378173828,25,20,25,25,23.809524536132813,25,0,24564,357,77613,40,26,219460.03466796875,188096.95544433594,0,134868582400,8589930496,2582286336,0
200,1781992077724,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,20,20,20,20,100,20,20,100,20,20,15.789472579956055,15.789472579956055,20,20,19.047618865966797,20,19.047618865966797,20,20,20,20,20,19.047618865966797,20,20,19.047618865966797,20,20,15.789472579956055,20,20,20,0,24564,749,74454,40,1,219474.3158569336,188108.85388183594,0,134868582400,8589930496,2823737344,0
200,1781992077924,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,0,0,5,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,749,76751,40,32,219483.3973388672,188115.6459350586,0,134868582400,8589930496,2839994368,0
201,1781992078124,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,24564,749,80082,40,40,219492.40423583984,188122.37420654297,0,134868582400,8589930496,2839990272,0
199,1781992078326,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,38.095237731933594,35,40,35,52.38095474243164,35,35,100,38.095237731933594,35,38.095237731933594,38.095237731933594,40,40,45,38.095237731933594,36.842105865478516,38.095237731933594,35,38.095237731933594,38.095237731933594,35,36.842105865478516,38.095237731933594,35,40,38.095237731933594,38.095237731933594,60.000003814697266,35,35,35,0,24564,357,77998,40,21,219509.53479003906,188137.15240478516,0,134868582400,8589930496,2539642880,0
199,1781992078526,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,0,9.523809432983398,5,5,47.36842346191406,47.619049072265625,9.523809432983398,100,5,5.263157844543457,5,5,5,5,10,5.263157844543457,9.523809432983398,5.263157844543457,5,5,5,9.523809432983398,9.523809432983398,5,5,5,20,5,9.523809432983398,5,5,5,0,24564,749,74308,40,1,219519.9227294922,188145.16333007813,0,134868582400,8589930496,2868129792,0
200,1781992078726,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,5,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,749,77257,41,35,219528.9535522461,188151.89739990234,0,134868582400,8589930496,2868129792,0
200,1781992078926,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,749,79825,40,40,219537.94830322266,188158.60400390625,0,134868582400,8589930496,2868129792,0
200,1781992079126,800,800,800,800,800,800,5957,800,800,2874,800,3900,800,4401,4402,800,4400,4398,3018,800,800,800,800,800,1965,4401,800,800,800,800,800,800,55,45,42.85714340209961,42.85714340209961,42.85714340209961,40,40,100,45,45.45454788208008,42.105262756347656,42.105262756347656,63.15789031982422,50,42.105262756347656,40,40,40,45,45,45,47.36842346191406,40,40,45,42.85714340209961,42.105262756347656,42.105262756347656,42.85714340209961,42.105262756347656,42.85714340209961,42.85714340209961,0,24564,357,77394,40,17,219556.57977294922,188174.89434814453,0,134868582400,8589930496,2587332608,0
