Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1782144166373,800,800,800,800,800,800,800,6000,3422,3434,4400,2860,800,4398,4399,800,3533,800,800,2848,3844,800,800,800,2375,2216,800,800,800,800,800,800,0,0,0,0,0,3.3333334922790527,0,100,3.3333334922790527,0,0,0,3.22580623626709,3.3333334922790527,0,0,0,0,0,0,0,3.3333334922790527,0,0,0,0,0,0,0,0,0,0,0,24564,357,13117,29,0,43402.813720703125,62424.902404785156,0,134868582400,8589930496,2239725568,0
200,1782144166373,800,800,800,800,800,800,800,6000,3422,3434,4400,2860,800,4398,4399,800,3533,800,800,2848,3844,800,800,800,2375,2216,800,800,800,800,800,800,0,0,0,0,0,3.3333334922790527,0,100,3.3333334922790527,0,0,0,3.22580623626709,3.3333334922790527,0,0,0,0,0,0,0,3.3333334922790527,0,0,0,0,0,0,0,0,0,0,0,24564,357,13117,29,0,43403.282653808594,62425.25134277344,0,134868582400,8589930496,2243596288,0
199,1782144166573,800,800,800,800,800,800,800,6000,3422,3434,4400,2860,800,4398,4399,800,3533,800,800,2848,3844,800,800,800,2375,2216,800,800,800,800,800,800,36.3636360168457,40.90909194946289,36.3636360168457,38.095237731933594,81.81818389892578,4.545454502105713,39.130435943603516,100,39.130435943603516,38.095237731933594,39.130435943603516,39.130435943603516,45.45454788208008,36.3636360168457,39.130435943603516,45.45454788208008,36.3636360168457,39.130435943603516,38.095237731933594,38.095237731933594,36.3636360168457,36.3636360168457,36.3636360168457,36.3636360168457,36.3636360168457,36.3636360168457,40.90909194946289,36.3636360168457,36.3636360168457,36.3636360168457,36.3636360168457,39.130435943603516,0,24564,357,13117,29,0,43422.670166015625,62442.56719970703,0,134868582400,8589930496,2253135872,0
199,1782144166773,800,800,800,800,800,800,800,6000,3422,3434,4400,2860,800,4398,4399,800,3533,800,800,2848,3844,800,800,800,2375,2216,800,800,800,800,800,800,0,0,0,0,100,5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13117,29,0,43433.77850341797,62451.671936035156,0,134868582400,8589930496,2257330176,0
200,1782144166973,800,800,800,800,800,800,800,6000,3422,3434,4400,2860,800,4398,4399,800,3533,800,800,2848,3844,800,800,800,2375,2216,800,800,800,800,800,800,0,0,0,0,100,4.761904716491699,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13100,29,0,43445.233459472656,62461.10577392578,0,134868582400,8589930496,2257330176,0
200,1782144167173,800,800,800,800,800,800,800,6000,3422,3434,4400,2860,800,4398,4399,800,3533,800,800,2848,3844,800,800,800,2375,2216,800,800,800,800,800,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13100,29,0,43455.79864501953,62469.65997314453,0,134868582400,8589930496,2261782528,0
200,1782144167373,800,800,800,800,800,800,800,6000,3422,3434,4400,2860,800,4398,4399,800,3533,800,800,2848,3844,800,800,800,2375,2216,800,800,800,800,800,800,0,0,0,0,100,4.761904716491699,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13100,29,0,43466.440002441406,62478.29364013672,0,134868582400,8589930496,2261782528,0
199,1782144167573,800,800,800,800,800,800,800,6000,3422,3434,4400,2860,800,4398,4399,800,3533,800,800,2848,3844,800,800,800,2375,2216,800,800,800,800,800,800,0,0,0,0,84.21052551269531,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.789472579956055,0,0,24564,357,13100,29,0,43476.520446777344,62486.3642578125,0,134868582400,8589930496,2253053952,0
199,1782144167773,800,800,800,800,800,800,800,6000,3422,3434,4400,2860,800,4398,4399,800,3533,800,800,2848,3844,800,800,800,2375,2216,800,800,800,800,800,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13100,29,0,43486.651306152344,62494.48132324219,0,134868582400,8589930496,2256920576,0
200,1782144167974,800,800,800,800,800,800,800,6000,3422,3434,4400,2860,800,4398,4399,800,3533,800,800,2848,3844,800,800,800,2375,2216,800,800,800,800,800,800,0,0,0,0,100,5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,13209,29,0,43496.71691894531,62502.546936035156,0,134868582400,8589930496,2256920576,0
