Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1778194640105,800,3200,1035,1061,1123,1419,800,800,800,1245,1498,800,800,2000,800,2100,4.1666669845581055,4.1666669845581055,4.1666669845581055,0,4.1666669845581055,0,0,4.1666669845581055,4.1666669845581055,4.34782600402832,0,0,0,0,4.1666669845581055,4.1666669845581055,120863.75592041016,131623.25708007813,0,404332056576,8589930496,3800788992,0
200,1778194640105,800,3200,1035,1061,1123,1419,800,800,800,1245,1498,800,800,2000,800,2100,4.1666669845581055,4.1666669845581055,4.1666669845581055,0,4.1666669845581055,0,0,4.1666669845581055,4.1666669845581055,4.34782600402832,0,0,0,0,4.1666669845581055,4.1666669845581055,120863.75592041016,131623.25708007813,0,404332056576,8589930496,3800788992,0
199,1778194640305,800,3200,1035,1061,1123,1419,800,800,800,1245,1498,800,800,2000,800,2100,25,0,4.761904716491699,0,65,70,45,20,19.047618865966797,4.761904716491699,0,50,0,0,0,0,120864.78997802734,131628.54357910156,0,404332056576,8589930496,3806949376,0
199,1778194640505,800,3200,1035,1061,1123,1419,800,800,800,1245,1498,800,800,2000,800,2100,20,0,5.263157844543457,42.85714340209961,20,85.71428680419922,85.71428680419922,90.47618865966797,0,0,0,0,0,0,10,5.263157844543457,120865.24560546875,131634.02600097656,0,404332056576,8589930496,3807207424,0
199,1778194640705,800,3200,1035,1061,1123,1419,800,800,800,1245,1498,800,800,2000,800,2100,5.263157844543457,0,10,90,0,94.73684692382813,94.73684692382813,94.73684692382813,0,0,0,0,0,0,15.000000953674316,10,120865.72198486328,131639.35998535156,0,404332056576,8589930496,3809460224,0
199,1778194640905,800,3200,1035,1061,1123,1419,800,800,800,1245,1498,800,800,2000,800,2100,10,0,10,85,0,90,90,90,0,0,0,0,0,0,10.526315689086914,0,120866.21466064453,131644.779296875,0,404332056576,8589930496,3811524608,0
0,1778194641105,800,3200,1035,1061,1123,1419,800,800,800,1245,1498,800,800,2000,800,2100,0,0,0,10.526315689086914,10.526315689086914,15.000000953674316,14.285715103149414,14.285715103149414,0,0,0,0,0,0,4.761904716491699,0,120866.38879394531,131648.4507446289,0,404332056576,8589930496,3811524608,0
