Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1780336514201,800,800,800,800,800,5947,800,800,4402,800,800,800,800,800,800,4400,4400,1449,800,800,800,800,800,800,1006,3896,800,800,5061,800,800,800,0,0,0,0,2.777777910232544,100,2.777777910232544,0,2.777777910232544,0,0,2.777777910232544,0,2.857142925262451,0,2.857142925262451,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777777910232544,0,0,0,24564,357,11647,29,0,52201.42803955078,186233.79125976563,0,134868594688,8589930496,2311634944,0
200,1780336514201,800,800,800,800,800,5947,800,800,4402,800,800,800,800,800,800,4400,4400,1449,800,800,800,800,800,800,1006,3896,800,800,5061,800,800,800,0,0,0,0,2.777777910232544,100,2.777777910232544,0,2.777777910232544,0,0,2.777777910232544,0,2.857142925262451,0,2.857142925262451,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777777910232544,0,0,0,24564,357,11647,29,0,52201.783935546875,186234.04864501953,0,134868594688,8589930496,2311634944,0
200,1780336514401,800,800,800,800,800,5947,800,800,4402,800,800,800,800,800,800,4400,4400,1449,800,800,800,800,800,800,1006,3896,800,800,5061,800,800,800,0,0,0,0,0,100,40.90909194946289,0,0,30.434782028198242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.333335876464844,0,0,0,0,24564,357,11727,29,0,52210.83544921875,186241.0630493164,0,134868594688,8589930496,2322186240,0
200,1780336514601,800,800,800,800,800,5947,800,800,4402,800,800,800,800,800,800,4400,4400,1449,800,800,800,800,800,800,1006,3896,800,800,5061,800,800,800,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,24564,357,11727,29,0,52220.96112060547,186249.1827392578,0,134868594688,8589930496,2330185728,0
200,1780336514801,800,800,800,800,800,5947,800,800,4402,800,800,800,800,800,800,4400,4400,1449,800,800,800,800,800,800,1006,3896,800,800,5061,800,800,800,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11727,29,0,52231.18182373047,186257.4024658203,0,134868594688,8589930496,2330185728,0
200,1780336515001,800,800,800,800,800,5947,800,800,4402,800,800,800,800,800,800,4400,4400,1449,800,800,800,800,800,800,1006,3896,800,800,5061,800,800,800,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,24564,357,11727,29,0,52241.47802734375,186265.68572998047,0,134868594688,8589930496,2331348992,0
200,1780336515202,800,800,800,800,800,5947,800,800,4402,800,800,800,800,800,800,4400,4400,1449,800,800,800,800,800,800,1006,3896,800,800,5061,800,800,800,0,0,0,0,0,100,95,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11727,29,0,52251.5625,186273.76000976563,0,134868594688,8589930496,2345795584,0
200,1780336515402,800,800,800,800,800,5947,800,800,4402,800,800,800,800,800,800,4400,4400,1449,800,800,800,800,800,800,1006,3896,800,800,5061,800,800,800,0,0,0,0,0,100,89.47368621826172,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,24564,357,11733,29,0,52261.42022705078,186281.58917236328,0,134868594688,8589930496,2339651584,0
200,1780336515602,800,800,800,800,800,5947,800,800,4402,800,800,800,800,800,800,4400,4400,1449,800,800,800,800,800,800,1006,3896,800,800,5061,800,800,800,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,24564,357,11733,29,0,52271.82293701172,186289.97625732422,0,134868594688,8589930496,2339651584,0
200,1780336515802,800,800,800,800,800,5947,800,800,4402,800,800,800,800,800,800,4400,4400,1449,800,800,800,800,800,800,1006,3896,800,800,5061,800,800,800,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,24564,357,11733,29,0,52282.154357910156,186298.30529785156,0,134868594688,8589930496,2339651584,0
