Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1780337517612,800,800,1593,800,4099,800,5853,800,3231,800,800,3464,4859,800,800,4400,3379,800,3030,2898,800,800,1647,800,800,1775,2744,800,3196,800,800,800,0,2.857142925262451,0,0,2.941176414489746,0,100,0,0,0,2.857142925262451,2.857142925262451,0,0,0,0,0,0,0,0,0,2.777777910232544,0,0,0,0,2.857142925262451,0,0,0,0,0,0,24564,357,11844,30,0,93902.5336303711,217868.56854248047,0,134868594688,8589930496,2308194304,0
200,1780337517612,800,800,1593,800,4099,800,5853,800,3231,800,800,3464,4859,800,800,4400,3379,800,3030,2898,800,800,1647,800,800,1775,2744,800,3196,800,800,800,0,2.857142925262451,0,0,2.941176414489746,0,100,0,0,0,2.857142925262451,2.857142925262451,0,0,0,0,0,0,0,0,0,2.777777910232544,0,0,0,0,2.857142925262451,0,0,0,0,0,0,24564,357,11844,30,0,93902.86022949219,217868.80267333984,0,134868594688,8589930496,2316451840,0
200,1780337517812,800,800,1593,800,4099,800,5853,800,3231,800,800,3464,4859,800,800,4400,3379,800,3030,2898,800,800,1647,800,800,1775,2744,800,3196,800,800,800,0,0,0,0,90.90909576416016,0,100,0,9.090909004211426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11844,30,0,93912.32702636719,217876.2469482422,0,134868594688,8589930496,2319032320,0
200,1780337518012,800,800,1593,800,4099,800,5853,800,3231,800,800,3464,4859,800,800,4400,3379,800,3030,2898,800,800,1647,800,800,1775,2744,800,3196,800,800,800,0,0,0,0,100,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11844,30,0,93922.40936279297,217884.32061767578,0,134868594688,8589930496,2335371264,0
200,1780337518212,800,800,1593,800,4099,800,5853,800,3231,800,800,3464,4859,800,800,4400,3379,800,3030,2898,800,800,1647,800,800,1775,2744,800,3196,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11835,30,0,93932.56091308594,217892.46643066406,0,134868594688,8589930496,2335371264,0
200,1780337518412,800,800,1593,800,4099,800,5853,800,3231,800,800,3464,4859,800,800,4400,3379,800,3030,2898,800,800,1647,800,800,1775,2744,800,3196,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11835,30,0,93942.78741455078,217900.68780517578,0,134868594688,8589930496,2335371264,0
200,1780337518613,800,800,1593,800,4099,800,5853,800,3231,800,800,3464,4859,800,800,4400,3379,800,3030,2898,800,800,1647,800,800,1775,2744,800,3196,800,800,800,0,0,0,0,85,0,100,0,0,0,9.090909004211426,0,0,9.523809432983398,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11835,30,0,93952.45281982422,217908.32788085938,0,134868594688,8589930496,2340507648,0
200,1780337518813,800,800,1593,800,4099,800,5853,800,3231,800,800,3464,4859,800,800,4400,3379,800,3030,2898,800,800,1647,800,800,1775,2744,800,3196,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11835,30,0,93962.4009399414,217916.25811767578,0,134868594688,8589930496,2344894464,0
200,1780337519013,800,800,1593,800,4099,800,5853,800,3231,800,800,3464,4859,800,800,4400,3379,800,3030,2898,800,800,1647,800,800,1775,2744,800,3196,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11835,30,0,93972.65728759766,217924.50842285156,0,134868594688,8589930496,2352390144,0
200,1780337519213,800,800,1593,800,4099,800,5853,800,3231,800,800,3464,4859,800,800,4400,3379,800,3030,2898,800,800,1647,800,800,1775,2744,800,3196,800,800,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11805,30,0,93982.96759033203,217932.80401611328,0,134868594688,8589930496,2350931968,0
200,1780337519413,800,800,1593,800,4099,800,5853,800,3231,800,800,3464,4859,800,800,4400,3379,800,3030,2898,800,800,1647,800,800,1775,2744,800,3196,800,800,800,0,0,0,0,95,0,100,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,11805,30,0,93993.0541381836,217940.87963867188,0,134868594688,8589930496,2360729600,0
