Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1778242280884,800,1100,800,800,800,2000,800,2000,800,1086,800,1037,1000,2000,800,2099,4,4.1666669845581055,4.1666669845581055,4.1666669845581055,4.1666669845581055,0,0,4.1666669845581055,4.1666669845581055,4,0,4.1666669845581055,0,0,0,12,172225.22821044922,85386.99993896484,0,404332056576,8589930496,3756814336,0
200,1778242280884,800,1100,800,800,800,2000,800,2000,800,1086,800,1037,1000,2000,800,2099,4,4.1666669845581055,4.1666669845581055,4.1666669845581055,4.1666669845581055,0,0,4.1666669845581055,4.1666669845581055,4,0,4.1666669845581055,0,0,0,12,172225.22821044922,85386.99993896484,0,404332056576,8589930496,3756814336,0
199,1778242281084,800,1100,800,800,800,2000,800,2000,800,1086,800,1037,1000,2000,800,2099,100,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,172226.9165649414,85392.54559326172,0,404332056576,8589930496,3756814336,0
199,1778242281284,800,1100,800,800,800,2000,800,2000,800,1086,800,1037,1000,2000,800,2099,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172229.79418945313,85399.30004882813,0,404332056576,8589930496,3756814336,0
199,1778242281484,800,1100,800,800,800,2000,800,2000,800,1086,800,1037,1000,2000,800,2099,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172232.66876220703,85406.04992675781,0,404332056576,8589930496,3756814336,0
0,1778242281684,800,1100,800,800,800,2000,800,2000,800,1086,800,1037,1000,2000,800,2099,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172232.85772705078,85408.99041748047,0,404332056576,8589930496,3758288896,0
