Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1778192244716,1217,1572,800,800,2099,1532,2100,1062,800,2000,2000,800,799,965,1407,2000,0,7.692307949066162,4,8,4,0,3.846153974533081,4.1666669845581055,4,0,0,0,0,4,4,0,119946.41967773438,98870.35870361328,0,404332056576,8589930496,3796955136,0
200,1778192244716,1217,1572,800,800,2099,1532,2100,1062,800,2000,2000,800,799,965,1407,2000,0,7.692307949066162,4,8,4,0,3.846153974533081,4.1666669845581055,4,0,0,0,0,4,4,0,119946.41967773438,98870.35870361328,0,404332056576,8589930496,3796955136,0
199,1778192244916,1217,1572,800,800,2099,1532,2100,1062,800,2000,2000,800,799,965,1407,2000,80.95238494873047,0,68.42105102539063,60.000003814697266,4.761904716491699,0,0,0,55,0,0,0,4.761904716491699,0,0,0,119948.18798828125,98876.06744384766,0,404332056576,8589930496,3800563712,0
199,1778192245117,1217,1572,800,800,2099,1532,2100,1062,800,2000,2000,800,799,965,1407,2000,57.894737243652344,0,65,5,0,4.761904716491699,0,0,75,0,0,5,0,75,50,0,119950.76483154297,98883.48352050781,0,404332056576,8589930496,3800563712,0
199,1778192245317,1217,1572,800,800,2099,1532,2100,1062,800,2000,2000,800,799,965,1407,2000,80.95238494873047,84.21052551269531,0,0,0,0,0,0,84.21052551269531,5,0,10,9.523809432983398,85,10,0,119953.51654052734,98891.84881591797,0,404332056576,8589930496,3800821760,0
199,1778192245517,1217,1572,800,800,2099,1532,2100,1062,800,2000,2000,800,799,965,1407,2000,78.94737243652344,90.47618865966797,0,0,0,0,0,0,90.47618865966797,5,0,5,5,90,15.789472579956055,0,119956.37371826172,98900.65728759766,0,404332056576,8589930496,3801337856,0
0,1778192245717,1217,1572,800,800,2099,1532,2100,1062,800,2000,2000,800,799,965,1407,2000,65,65,0,0,0,0,0,0,66.66667175292969,5,0,0,4.761904716491699,68.42105102539063,5,0,119958.83032226563,98908.2133178711,0,404332056576,8589930496,3802370048,0
