Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1780586839146,800,1220,800,800,1519,800,2100,2000,2100,1538,995,1260,808,800,2000,800,7.142857551574707,10.344827651977539,7.142857551574707,10.714285850524902,0,0,3.4482758045196533,6.896551609039307,3.5714287757873535,0,0,0,6.896551609039307,0,3.5714287757873535,0,221850.8455810547,33392.15954589844,0,404331982848,8589930496,4133298176,0
199,1780586839146,800,1220,800,800,1519,800,2100,2000,2100,1538,995,1260,808,800,2000,800,7.142857551574707,10.344827651977539,7.142857551574707,10.714285850524902,0,0,3.4482758045196533,6.896551609039307,3.5714287757873535,0,0,0,6.896551609039307,0,3.5714287757873535,0,221850.84814453125,33392.181091308594,0,404331982848,8589930496,4133769216,0
199,1780586839346,800,1220,800,800,1519,800,2100,2000,2100,1538,995,1260,808,800,2000,800,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,221851.28607177734,33396.66278076172,0,404331982848,8589930496,4133769216,0
199,1780586839546,800,1220,800,800,1519,800,2100,2000,2100,1538,995,1260,808,800,2000,800,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,221851.65997314453,33401.967224121094,0,404331982848,8589930496,4133769216,0
199,1780586839746,800,1220,800,800,1519,800,2100,2000,2100,1538,995,1260,808,800,2000,800,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,221852.03692626953,33407.27313232422,0,404331982848,8589930496,4133769216,0
199,1780586839946,800,1220,800,800,1519,800,2100,2000,2100,1538,995,1260,808,800,2000,800,4.761904716491699,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,221852.44329833984,33412.581970214844,0,404331982848,8589930496,4133769216,0
199,1780586840146,800,1220,800,800,1519,800,2100,2000,2100,1538,995,1260,808,800,2000,800,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,221852.84539794922,33417.88879394531,0,404331982848,8589930496,4133769216,0
199,1780586840347,800,1220,800,800,1519,800,2100,2000,2100,1538,995,1260,808,800,2000,800,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,221853.23565673828,33423.200134277344,0,404331982848,8589930496,4133769216,0
0,1780586840547,800,1220,800,800,1519,800,2100,2000,2100,1538,995,1260,808,800,2000,800,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,221853.25616455078,33426.11511230469,0,404331982848,8589930496,4133769216,0
